country,points,price,province,taster_name,title,variety,winery
US,92,50,California,Matt Kettmann,La Montagne 2012 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,La Montagne
US,88,58,California,Matt Kettmann,La Montagne 2012 Kessler-Haak VIneyard Theron Pinot Noir (Sta. Rita Hills),Pinot Noir,La Montagne
US,90,59,California,Virginie Boone,La Pitchoune 2012 Pinot Noir (Sonoma Coast),Pinot Noir,La Pitchoune
US,88,68,California,Virginie Boone,La Pitchoune 2013 Holder Vineyard Pinot Noir (Russian River Valley),Pinot Noir,La Pitchoune
US,93,48,California,Virginie Boone,La Pitchoune 2013 Pinot Noir (Sonoma Coast),Pinot Noir,La Pitchoune
US,90,58,California,Virginie Boone,La Pitchoune 2013 Van der Kamp Vineyard Pinot Noir (Sonoma Mountain),Pinot Noir,La Pitchoune
US,90,28,California,Virginie Boone,La Pitchoune 2014 Vin Gris of Pinot Noir (Sonoma Coast),Pinot Noir,La Pitchoune
US,88,28,California,Virginie Boone,La Pitchoune 2015 Vin Gris of Pinot Noir (Sonoma Coast),Pinot Noir,La Pitchoune
US,93,75,California,Virginie Boone,La Rochelle 2010 Deer Meadows Vineyard Pinot Noir (Anderson Valley),Pinot Noir,La Rochelle
US,94,75,California,Matt Kettmann,La Voix 2013 Satisfaction Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,La Voix
US,94,45,California,Matt Kettmann,La Voix 2014 Rebel Rebel Quinta del Mar Vineyard Pinot Noir (Central Coast),Pinot Noir,La Voix
US,90,30,California,Matt Kettmann,La Voix 2014 She's Crafty Rosé of Pinot Noir (Sta. Rita Hills),Pinot Noir,La Voix
US,91,52,California,Matt Kettmann,Labyrinth 2012 Presq'ile Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Labyrinth
US,90,55,California,Virginie Boone,Lachini 2013 La Cruz Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Lachini
US,88,25,California,Matt Kettmann,Laetitia 2012 Estate Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,95,60,California,Matt Kettmann,Laetitia 2012 La Colline Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,90,40,California,Matt Kettmann,Laetitia 2012 Laetitia Estate Whole Cluster Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,93,60,California,Matt Kettmann,Laetitia 2012 Les Galets Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,91,40,California,Matt Kettmann,Laetitia 2012 Reserve du Domaine Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,91,25,California,Matt Kettmann,Laetitia 2013 Estate Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,94,60,California,Matt Kettmann,Laetitia 2013 La Colline Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,96,60,California,Matt Kettmann,Laetitia 2013 La Coupelle Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,94,60,California,Matt Kettmann,Laetitia 2013 Les Galets Single Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,87,25,California,Matt Kettmann,Laetitia 2015 Estate Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,91,60,California,Matt Kettmann,Laetitia 2015 Les Galets Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,92,42,California,Matt Kettmann,Laetitia 2015 Reserve du Domaine Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,95,60,California,Matt Kettmann,Laetitia 2015 Single Vineyard La Colline Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,95,60,California,Matt Kettmann,Laetitia 2015 Single Vineyard La Coupelle Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
US,92,50,California,Matt Kettmann,Lafond 2011 Lafond Vineyard Clone 828 Pinot Noir (Sta. Rita Hills),Pinot Noir,Lafond
US,93,55,California,Matt Kettmann,Lafond 2011 Lafond Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Lafond
US,89,27,California,Matt Kettmann,Lafond 2012 SRH Pinot Noir (Sta. Rita Hills),Pinot Noir,Lafond
US,91,27,California,Matt Kettmann,Lafond 2013 SRH Pinot Noir (Sta. Rita Hills),Pinot Noir,Lafond
US,90,27,California,Matt Kettmann,Lafond 2014 SRH Pinot Noir (Sta. Rita Hills),Pinot Noir,Lafond
US,87,55,California,Virginie Boone,Laird 2014 Phantom Ranch Pinot Noir (Carneros),Pinot Noir,Laird
US,86,16,California,Jim Gordon,Lander-Jenkins 2012 Pinot Noir (California),Pinot Noir,Lander-Jenkins
US,87,18,California,Jim Gordon,Lander-Jenkins 2013 Pinot Noir (California),Pinot Noir,Lander-Jenkins
US,86,18,California,Jim Gordon,Lander-Jenkins 2016 Pinot Noir (California),Pinot Noir,Lander-Jenkins
US,90,35,California,Matt Kettmann,Landmark 2012 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Landmark
US,88,60,California,Virginie Boone,Landmark 2012 Rayhill Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Landmark
US,88,50,California,Virginie Boone,Landmark 2012 Rodgers Creek Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Landmark
US,94,50,California,Matt Kettmann,Landmark 2012 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Landmark
US,92,60,California,Virginie Boone,Landmark 2012 Spring Hill Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Landmark
US,92,35,California,Matt Kettmann,Landmark 2013 Escolle Road Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Landmark
US,90,35,California,Virginie Boone,Landmark 2013 Grand Detour Pinot Noir (Sonoma Coast),Pinot Noir,Landmark
US,94,40,California,Matt Kettmann,Landmark 2014 Escolle Road Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Landmark
US,90,35,California,Virginie Boone,Landmark 2014 Grand Detour Pinot Noir (Sonoma Coast),Pinot Noir,Landmark
US,86,25,California,Virginie Boone,Landmark 2014 Overlook Pinot Noir (Sonoma County-Monterey County),Pinot Noir,Landmark
US,92,38,California,Matt Kettmann,Landmark 2014 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Landmark
US,92,65,California,Virginie Boone,Landmark 2014 Rayhill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Landmark
US,82,17,California,Virginie Boone,LangeTwins 2010 Pinot Noir (Clarksburg),Pinot Noir,LangeTwins
US,92,34,California,Matt Kettmann,Last Light 2012 Derbyshire VIneyard Pinot Noir (San Luis Obispo County),Pinot Noir,Last Light
US,92,34,California,Matt Kettmann,Last Light 2013 Derbyshire Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Last Light
US,92,34,California,Matt Kettmann,Last Light 2014 Derbyshire Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Last Light
US,87,16,California,Matt Kettmann,Layer Cake 2012 Pinot Noir (Central Coast),Pinot Noir,Layer Cake
US,87,16,California,Matt Kettmann,Layer Cake 2014 Pinot Noir (Central Coast),Pinot Noir,Layer Cake
US,86,16,California,Matt Kettmann,Layer Cake 2015 Pinot Noir (Central Coast),Pinot Noir,Layer Cake
US,95,42,California,Jim Gordon,Lazy Creek 2012 Pinot Noir (Anderson Valley),Pinot Noir,Lazy Creek
US,94,60,California,Jim Gordon,Lazy Creek 2014 Estate Pinot Noir (Anderson Valley),Pinot Noir,Lazy Creek
US,94,68,California,Jim Gordon,Lazy Creek 2014 Five Barrel Pinot Noir (Anderson Valley),Pinot Noir,Lazy Creek
US,93,48,California,Jim Gordon,Lazy Creek 2014 Middleridge Ranch Pinot Noir (Anderson Valley),Pinot Noir,Lazy Creek
US,92,60,California,Virginie Boone,Ledson 2014 Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Ledson
US,88,12,California,Jim Gordon,Leese-Fitch 2013 Pinot Noir (California),Pinot Noir,Leese-Fitch
US,88,12,California,Jim Gordon,Leese-Fitch 2014 Pinot Noir (California),Pinot Noir,Leese-Fitch
US,91,40,California,Matt Kettmann,Left Bend 2013 Muns Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Left Bend
US,93,45,California,Virginie Boone,Les Belles Collines 2013 Pinot Noir (Russian River Valley),Pinot Noir,Les Belles Collines
US,92,45,California,Virginie Boone,Les Belles Collines 2014 Pinot Noir (Russian River Valley),Pinot Noir,Les Belles Collines
US,94,45,California,Virginie Boone,Les Belles Collines 2015 Pinot Noir (Russian River Valley),Pinot Noir,Les Belles Collines
US,88,45,California,Virginie Boone,Les Voleurs 2013 Hurst Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Les Voleurs
US,90,32,California,Virginie Boone,Les Voleurs 2013 Pinot Noir (Sonoma Coast),Pinot Noir,Les Voleurs
US,91,45,California,Virginie Boone,Levendi 2013 River South Ranch Pinot Noir (Russian River Valley),Pinot Noir,Levendi
US,91,60,California,Virginie Boone,Levendi 2014 Charisma Pinot Noir (Napa Valley),Pinot Noir,Levendi
US,91,25,California,Virginie Boone,Levendi 2015 Nicoletta Rosé of Pinot Noir (Napa Valley),Pinot Noir,Levendi
US,87,20,California,Matt Kettmann,Liberated 2013 Pinot Noir (Monterey County),Pinot Noir,Liberated
US,87,50,California,Jim Gordon,Lichen Estate 2013 Blanc de Noir Pinot Noir (Anderson Valley),Pinot Noir,Lichen Estate
US,91,65,California,Jim Gordon,Lichen Estate 2014 Estate Pinot Noir (Anderson Valley),Pinot Noir,Lichen Estate
US,88,35,California,Jim Gordon,Lichen Estate 2015 Moonglow Pinot Noir (Anderson Valley),Pinot Noir,Lichen Estate
US,87,50,California,Matt Kettmann,Lincourt 2012 Annie Dyer Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,92,30,California,Matt Kettmann,Lincourt 2013 Lindsay's Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,92,50,California,Matt Kettmann,Lincourt 2014 Annie Dyer Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,92,50,California,Matt Kettmann,Lincourt 2014 Lindsay's Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,93,30,California,Matt Kettmann,Lincourt 2014 Rancho Santa Rosa Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,90,50,California,Matt Kettmann,Lincourt 2014 Willie Mae Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt
US,90,11,California,Jim Gordon,Line 39 2013 Pinot Noir (California),Pinot Noir,Line 39
US,90,11,California,Jim Gordon,Line 39 2014 Pinot Noir (California),Pinot Noir,Line 39
US,92,52,California,Jim Gordon,Lioco 2013 Cerise Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Lioco
US,92,40,California,Jim Gordon,Lioco 2014 La Selva Pinot Noir (Anderson Valley),Pinot Noir,Lioco
US,88,39,California,Virginie Boone,LJ Crafted Wines 2013 Patient Terrier Vineyard Pinot Noir (Russian River Valley),Pinot Noir,LJ Crafted Wines
US,85,15,California,Matt Kettmann,Lockwood 2013 Pinot Noir (San Lucas),Pinot Noir,Lockwood
US,81,20,California,Virginie Boone,Lola 2011 Pinot Noir (North Coast),Pinot Noir,Lola
US,86,26,California,Virginie Boone,L'Oliveto 2014 Pinot Noir (Russian River Valley),Pinot Noir,L'Oliveto
US,92,38,California,Virginie Boone,Lombardi 2013 Pinot Noir (Sonoma Coast),Pinot Noir,Lombardi
US,92,42,California,Virginie Boone,Lombardi 2014 Pinot Noir (Sonoma Coast),Pinot Noir,Lombardi
US,92,46,California,Virginie Boone,Lombardi 2015 Pinot Noir (Sonoma Coast),Pinot Noir,Lombardi
US,93,48,California,Virginie Boone,Londer 2009 Estate Grown Pinot Noir (Anderson Valley),Pinot Noir,Londer
US,91,48,California,Virginie Boone,Londer 2010 Paraboll Pinot Noir (Anderson Valley),Pinot Noir,Londer
US,89,30,California,Virginie Boone,Londer 2010 Pinot Noir (Anderson Valley),Pinot Noir,Londer
US,93,40,California,Jim Gordon,Long Meadow Ranch 2015 Pinot Noir (Anderson Valley),Pinot Noir,Long Meadow Ranch
US,90,25,California,Jim Gordon,Long Meadow Ranch 2016 Rosé of Pinot Noir (Anderson Valley),Pinot Noir,Long Meadow Ranch
US,90,55,California,Virginie Boone,Longboard 2013 Mystos Pinot Noir (Russian River Valley),Pinot Noir,Longboard
US,90,36,California,Virginie Boone,Longboard 2013 Pinot Noir (Russian River Valley),Pinot Noir,Longboard
US,92,39,California,Virginie Boone,Longboard 2014 Pinot Noir (Russian River Valley),Pinot Noir,Longboard
US,90,39,California,Virginie Boone,Longboard 2015 Pinot Noir (Russian River Valley),Pinot Noir,Longboard
US,91,48,California,Matt Kettmann,Longoria 2011 Estate Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,90,55,California,Matt Kettmann,Longoria 2012 Fe Ciega Vineyard Block M Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,92,55,California,Matt Kettmann,Longoria 2012 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,89,32,California,Matt Kettmann,Longoria 2012 Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,94,50,California,Matt Kettmann,Longoria 2013 Bien Nacido Vineyard Block N Pinot Noir (Santa Maria Valley),Pinot Noir,Longoria
US,93,55,California,Matt Kettmann,Longoria 2013 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,93,50,California,Matt Kettmann,Longoria 2013 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,91,32,California,Matt Kettmann,Longoria 2013 Lovely Rita Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,93,50,California,Matt Kettmann,Longoria 2014 Bien Nacido Vineyard Block N Pinot Noir (Santa Maria Valley),Pinot Noir,Longoria
US,92,55,California,Matt Kettmann,Longoria 2014 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,92,50,California,Matt Kettmann,Longoria 2014 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,90,32,California,Matt Kettmann,Longoria 2014 Lovely Rita Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,93,50,California,Matt Kettmann,Longoria 2014 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Longoria
US,93,50,California,Matt Kettmann,Loring Wine Company 2013 Aubaine Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Loring Wine Company
US,94,50,California,Matt Kettmann,Loring Wine Company 2013 Cargasacchi Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,90,50,California,Matt Kettmann,Loring Wine Company 2013 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,92,50,California,Jim Gordon,Loring Wine Company 2013 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Loring Wine Company
US,95,50,California,Matt Kettmann,Loring Wine Company 2013 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,92,50,California,Jim Gordon,Loring Wine Company 2013 Graham Family Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,92,50,California,Jim Gordon,Loring Wine Company 2013 Keefer Ranch Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,91,29,California,Matt Kettmann,Loring Wine Company 2013 Pinot Noir (San Luis Obispo County),Pinot Noir,Loring Wine Company
US,91,27,California,Matt Kettmann,Loring Wine Company 2013 Pinot Noir (Santa Barbara County),Pinot Noir,Loring Wine Company
US,90,36,California,Matt Kettmann,Loring Wine Company 2013 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,90,32,California,Matt Kettmann,Loring Wine Company 2013 Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,93,50,California,Matt Kettmann,Loring Wine Company 2013 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,92,36,California,Jim Gordon,Loring Wine Company 2013 Russian River Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,90,50,California,Matt Kettmann,Loring Wine Company 2014 Aubaine Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Loring Wine Company
US,92,50,California,Matt Kettmann,Loring Wine Company 2014 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,93,50,California,Jim Gordon,Loring Wine Company 2014 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Loring Wine Company
US,91,50,California,Jim Gordon,Loring Wine Company 2014 Graham Family Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,92,50,California,Jim Gordon,Loring Wine Company 2014 Keefer Ranch Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,91,50,California,Matt Kettmann,Loring Wine Company 2014 Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,92,36,California,Jim Gordon,Loring Wine Company 2014 Pinot Noir (Russian River Valley),Pinot Noir,Loring Wine Company
US,90,27,California,Matt Kettmann,Loring Wine Company 2014 Pinot Noir (Santa Barbara County),Pinot Noir,Loring Wine Company
US,88,36,California,Matt Kettmann,Loring Wine Company 2014 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,92,36,California,Matt Kettmann,Loring Wine Company 2014 Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,93,50,California,Matt Kettmann,Loring Wine Company 2014 Rancho La Vina Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,92,50,California,Matt Kettmann,Loring Wine Company 2014 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,93,50,California,Matt Kettmann,Loring Wine Company 2014 Russell Family Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,88,54,California,Matt Kettmann,Loring Wine Company 2015 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,93,54,California,Matt Kettmann,Loring Wine Company 2015 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,91,54,California,Matt Kettmann,Loring Wine Company 2015 Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Loring Wine Company
US,94,54,California,Matt Kettmann,Loring Wine Company 2015 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,92,54,California,Matt Kettmann,Loring Wine Company 2015 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
US,93,49,California,Virginie Boone,Lost and Found Winery 2014 Pinot Noir (Russian River Valley),Pinot Noir,Lost and Found Winery
US,90,45,California,Virginie Boone,Lost Canyon 2011 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,82,45,California,Virginie Boone,Lost Canyon 2011 Whitton Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,88,45,California,Virginie Boone,Lost Canyon 2012 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,93,45,California,Virginie Boone,Lost Canyon 2013 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,92,45,California,Virginie Boone,Lost Canyon 2014 Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,88,45,California,Virginie Boone,Lost Canyon 2014 Morelli Lane Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
US,90,25,California,Matt Kettmann,Loubud 2016 Cebada Vineyards Rose of Pinot Noir (Santa Ynez Valley),Pinot Noir,Loubud
US,87,13,California,Jim Gordon,Love Noir 2012 Pinot Noir (California),Pinot Noir,Love Noir
US,90,30,California,Matt Kettmann,Lucas & Lewellen 2012 Goodchild High 9 Vineyard Estate Pinot Noir (Santa Barbara County),Pinot Noir,Lucas & Lewellen
US,87,18,California,Matt Kettmann,Lucas & Lewellen 2013 Estate Vineyards Rosé of Pinot Noir (Santa Barbara),Pinot Noir,Lucas & Lewellen
US,93,35,California,Matt Kettmann,Lucas & Lewellen 2013 Goodchild High 9 Vineyard Pinot Noir (Santa Barbara County),Pinot Noir,Lucas & Lewellen
US,89,18,California,Matt Kettmann,Lucas & Lewellen 2014 Estate Vineyards Rosé of Pinot Noir (Santa Barbara County),Pinot Noir,Lucas & Lewellen
US,88,20,California,Matt Kettmann,Lucas & Lewellen 2014 Pinot Noir (Santa Barbara County),Pinot Noir,Lucas & Lewellen
US,90,35,California,Matt Kettmann,Lucas & Lewellen 2015 Estate Vineyards Goodchild High 9 Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Lucas & Lewellen
US,88,18,California,Matt Kettmann,Lucas & Lewellen 2016 Rose of Pinot Noir (Santa Barbara County),Pinot Noir,Lucas & Lewellen
US,90,60,California,Virginie Boone,Lucie 2013 Bacigalupi Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
US,93,60,California,Virginie Boone,Lucie 2013 Dutton Ranch Widdoes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
US,92,60,California,Virginie Boone,Lucie 2014 Bacigalupi Vinyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
US,93,60,California,Virginie Boone,Lucie 2014 Dutton Ranch Widdoes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
US,94,60,California,Virginie Boone,Lucie 2015 Bacigalupi Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
US,92,60,California,Virginie Boone,Lucie 2015 Dutton Ranch Widdoes Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lucie
